time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2021/11/02/17:39:26.106051,112550,1635871166,103775978,,['base_to_pipe_y'],"(0.21547159370462932,)","(0.0,)",()
2021/11/02/17:39:26.158464,112551,1635871166,157840013,,['base_to_pipe_x'],"(-0.0026354619956715022,)","(0.0,)",()
2021/11/02/17:39:26.159444,112552,1635871166,158931016,,['base_to_pipe_y'],"(0.22005882801009075,)","(0.0,)",()
2021/11/02/17:39:26.163876,112553,1635871166,161652088,,['base_to_pipe_x'],"(-0.0028725090673182574,)","(0.0,)",()
2021/11/02/17:39:26.163923,112554,1635871166,162796020,,['base_to_pipe_y'],"(0.22366483668835638,)","(0.0,)",()
2021/11/02/17:39:26.192340,112555,1635871166,191380023,,['base_to_pipe_x'],"(-0.002857596438741462,)","(0.0,)",()
2021/11/02/17:39:26.193174,112556,1635871166,192168951,,['base_to_pipe_y'],"(0.22620479005988986,)","(0.0,)",()
2021/11/02/17:39:26.221377,112557,1635871166,220690965,,['base_to_pipe_x'],"(-0.0026114792535910296,)","(0.0,)",()
2021/11/02/17:39:26.222271,112558,1635871166,221466064,,['base_to_pipe_y'],"(0.2276773409857334,)","(0.0,)",()
2021/11/02/17:39:26.263017,112559,1635871166,261930942,,['base_to_pipe_x'],"(-0.0021409184574987766,)","(0.0,)",()
2021/11/02/17:39:26.263526,112560,1635871166,262706995,,['base_to_pipe_y'],"(0.22808791275410967,)","(0.0,)",()
2021/11/02/17:39:26.281986,112561,1635871166,280241012,,['base_to_pipe_x'],"(-0.0014799802627112953,)","(0.0,)",()
2021/11/02/17:39:26.282036,112562,1635871166,280903100,,['base_to_pipe_y'],"(0.22747273258182385,)","(0.0,)",()
2021/11/02/17:39:26.310359,112563,1635871166,309772968,,['base_to_pipe_x'],"(-0.0006066097163999965,)","(0.0,)",()
2021/11/02/17:39:26.311250,112564,1635871166,310539960,,['base_to_pipe_y'],"(0.22580764017464067,)","(0.0,)",()
2021/11/02/17:39:26.371079,112565,1635871166,369772911,,['base_to_pipe_x'],"(0.00026975882635676756,)","(0.0,)",()
2021/11/02/17:39:26.374775,112566,1635871166,371287107,,['base_to_pipe_y'],"(0.22307344726831926,)","(0.0,)",()
2021/11/02/17:39:26.377898,112568,1635871166,376216888,,['base_to_pipe_y'],"(0.21928998513951234,)","(0.0,)",()
2021/11/02/17:39:26.403788,112569,1635871166,400424957,,['base_to_pipe_x'],"(0.0019175350656725238,)","(0.0,)",()
2021/11/02/17:39:26.407788,112570,1635871166,402174949,,['base_to_pipe_y'],"(0.21440239219065796,)","(0.0,)",()
2021/11/02/17:39:26.432984,112571,1635871166,430051088,,['base_to_pipe_x'],"(0.0026102552260534127,)","(0.0,)",()
2021/11/02/17:39:26.434578,112572,1635871166,431660890,,['base_to_pipe_y'],"(0.2083980615561385,)","(0.0,)",()
2021/11/02/17:39:26.474975,112573,1635871166,472515106,,['base_to_pipe_x'],"(0.003190763063218843,)","(0.0,)",()
2021/11/02/17:39:26.475485,112574,1635871166,473669052,,['base_to_pipe_y'],"(0.20125775745410748,)","(0.0,)",()
2021/11/02/17:39:26.491337,112575,1635871166,490185976,,['base_to_pipe_x'],"(0.0035694791633784496,)","(0.0,)",()
2021/11/02/17:39:26.492698,112576,1635871166,491545915,,['base_to_pipe_y'],"(0.1891401744272943,)","(0.0,)",()
2021/11/02/17:39:26.522643,112577,1635871166,520780086,,['base_to_pipe_x'],"(0.003881664445565281,)","(0.0,)",()
2021/11/02/17:39:26.523861,112578,1635871166,522674083,,['base_to_pipe_y'],"(0.174457211936722,)","(0.0,)",()
2021/11/02/17:39:26.578019,112579,1635871166,576709985,,['base_to_pipe_x'],"(0.004333562850289849,)","(0.0,)",()
2021/11/02/17:39:26.583210,112580,1635871166,578581094,,['base_to_pipe_y'],"(0.16458629208137693,)","(0.0,)",()
2021/11/02/17:39:26.585203,112581,1635871166,582158088,,['base_to_pipe_x'],"(0.004940914473641633,)","(0.0,)",()
2021/11/02/17:39:26.585320,112582,1635871166,583650112,,['base_to_pipe_y'],"(0.15416101942088942,)","(0.0,)",()
2021/11/02/17:39:26.610325,112583,1635871166,609097957,,['base_to_pipe_x'],"(0.005801839255820584,)","(0.0,)",()
2021/11/02/17:39:26.613661,112584,1635871166,612268924,,['base_to_pipe_y'],"(0.1432747944822327,)","(0.0,)",()
2021/11/02/17:39:26.639896,112585,1635871166,638724088,,['base_to_pipe_x'],"(0.006959725779564558,)","(0.0,)",()
2021/11/02/17:39:26.642344,112586,1635871166,640217065,,['base_to_pipe_y'],"(0.13225615502991764,)","(0.0,)",()
2021/11/02/17:39:26.695318,112588,1635871166,689925909,,['base_to_pipe_y'],"(0.12122644977850139,)","(0.0,)",()
2021/11/02/17:39:26.700391,112589,1635871166,698640108,,['base_to_pipe_x'],"(0.010311043009489453,)","(0.0,)",()
2021/11/02/17:39:26.701399,112590,1635871166,699707984,,['base_to_pipe_y'],"(0.1103878449768268,)","(0.0,)",()
2021/11/02/17:39:26.735870,112591,1635871166,734462976,,['base_to_pipe_x'],"(0.012522175820386254,)","(0.0,)",()
2021/11/02/17:39:26.738713,112592,1635871166,736638069,,['base_to_pipe_y'],"(0.09988384270224798,)","(0.0,)",()
2021/11/02/17:39:26.787829,112593,1635871166,785856008,,['base_to_pipe_x'],"(0.015004431976421996,)","(0.0,)",()
2021/11/02/17:39:26.789120,112594,1635871166,787724971,,['base_to_pipe_y'],"(0.0898313728800815,)","(0.0,)",()
2021/11/02/17:39:26.793820,112595,1635871166,792608022,,['base_to_pipe_x'],"(0.017725976377711856,)","(0.0,)",()
2021/11/02/17:39:26.795250,112596,1635871166,794189929,,['base_to_pipe_y'],"(0.08032972842561793,)","(0.0,)",()
2021/11/02/17:39:26.818012,112597,1635871166,817075014,,['base_to_pipe_x'],"(0.02064604924852584,)","(0.0,)",()
2021/11/02/17:39:26.819395,112598,1635871166,818408012,,['base_to_pipe_y'],"(0.07136439835326103,)","(0.0,)",()
2021/11/02/17:39:26.848226,112599,1635871166,847103118,,['base_to_pipe_x'],"(0.02376459167110595,)","(0.0,)",()
2021/11/02/17:39:26.849772,112600,1635871166,848853111,,['base_to_pipe_y'],"(0.06298130279993047,)","(0.0,)",()
2021/11/02/17:39:26.891622,112601,1635871166,889909029,,['base_to_pipe_x'],"(0.02703309608594643,)","(0.0,)",()
2021/11/02/17:39:26.894297,112602,1635871166,892720937,,['base_to_pipe_y'],"(0.05531373065105721,)","(0.0,)",()
2021/11/02/17:39:26.909924,112603,1635871166,907197952,,['base_to_pipe_x'],"(0.03038613034089691,)","(0.0,)",()
2021/11/02/17:39:26.911703,112604,1635871166,908710956,,['base_to_pipe_y'],"(0.048232062108431964,)","(0.0,)",()
2021/11/02/17:39:26.939155,112605,1635871166,937438964,,['base_to_pipe_x'],"(0.03378591027823847,)","(0.0,)",()
2021/11/02/17:39:26.941596,112606,1635871166,939460039,,['base_to_pipe_y'],"(0.04175778618840329,)","(0.0,)",()
2021/11/02/17:39:27.000809,112607,1635871166,999286890,,['base_to_pipe_x'],"(0.037250399764015944,)","(0.0,)",()
2021/11/02/17:39:27.002048,112608,1635871167,926017,,['base_to_pipe_y'],"(0.035845989142615865,)","(0.0,)",()
2021/11/02/17:39:27.006356,112609,1635871167,3542900,,['base_to_pipe_x'],"(0.040698954367225544,)","(0.0,)",()
2021/11/02/17:39:27.007397,112610,1635871167,5496978,,['base_to_pipe_y'],"(0.03058792155913345,)","(0.0,)",()
2021/11/02/17:39:27.028728,112611,1635871167,25641918,,['base_to_pipe_x'],"(0.04416578392966842,)","(0.0,)",()
2021/11/02/17:39:27.031735,112612,1635871167,29258012,,['base_to_pipe_y'],"(0.025941851155636273,)","(0.0,)",()
2021/11/02/17:39:27.058544,112613,1635871167,55922031,,['base_to_pipe_x'],"(0.04755847659214849,)","(0.0,)",()
2021/11/02/17:39:27.060943,112614,1635871167,57634115,,['base_to_pipe_y'],"(0.021927995330589194,)","(0.0,)",()
2021/11/02/17:39:27.100600,112615,1635871167,99353075,,['base_to_pipe_x'],"(0.05085785344119354,)","(0.0,)",()
2021/11/02/17:39:27.103208,112616,1635871167,100919961,,['base_to_pipe_y'],"(0.018557177660718804,)","(0.0,)",()
2021/11/02/17:39:27.122610,112617,1635871167,117444992,,['base_to_pipe_x'],"(0.0540157105295244,)","(0.0,)",()
2021/11/02/17:39:27.122933,112618,1635871167,118448972,,['base_to_pipe_y'],"(0.015913400502970767,)","(0.0,)",()
2021/11/02/17:39:27.145954,112619,1635871167,144586086,,['base_to_pipe_x'],"(0.05694421709517894,)","(0.0,)",()
2021/11/02/17:39:27.148321,112620,1635871167,146034955,,['base_to_pipe_y'],"(0.013930262125292187,)","(0.0,)",()
2021/11/02/17:39:27.203036,112621,1635871167,202233076,,['base_to_pipe_x'],"(0.05947509628084279,)","(0.0,)",()
2021/11/02/17:39:27.203989,112622,1635871167,203255891,,['base_to_pipe_y'],"(0.013211436945309447,)","(0.0,)",()
2021/11/02/17:39:27.207278,112623,1635871167,206162929,,['base_to_pipe_x'],"(0.06135576809736085,)","(0.0,)",()
2021/11/02/17:39:27.207784,112624,1635871167,206814050,,['base_to_pipe_y'],"(0.014326048810586703,)","(0.0,)",()
2021/11/02/17:39:27.242222,112625,1635871167,240953922,,['base_to_pipe_x'],"(0.06285440075007927,)","(0.0,)",()
2021/11/02/17:39:27.243436,112626,1635871167,242456912,,['base_to_pipe_y'],"(0.0163372436056785,)","(0.0,)",()
2021/11/02/17:39:27.266544,112627,1635871167,265485048,,['base_to_pipe_x'],"(0.06386205627349141,)","(0.0,)",()
2021/11/02/17:39:27.268739,112628,1635871167,267222881,,['base_to_pipe_y'],"(0.019331581204811814,)","(0.0,)",()
2021/11/02/17:39:27.311321,112629,1635871167,308254957,,['base_to_pipe_x'],"(0.064269818275777,)","(0.0,)",()
2021/11/02/17:39:27.311365,112630,1635871167,309639930,,['base_to_pipe_y'],"(0.023375359981558864,)","(0.0,)",()
2021/11/02/17:39:27.325426,112631,1635871167,324198961,,['base_to_pipe_x'],"(0.0640568169989346,)","(0.0,)",()
2021/11/02/17:39:27.327481,112632,1635871167,325735092,,['base_to_pipe_y'],"(0.028367648954669946,)","(0.0,)",()
2021/11/02/17:39:27.356948,112633,1635871167,355901002,,['base_to_pipe_x'],"(0.06313011785369572,)","(0.0,)",()
2021/11/02/17:39:27.358943,112634,1635871167,357702016,,['base_to_pipe_y'],"(0.034281384544076296,)","(0.0,)",()
2021/11/02/17:39:27.414024,112635,1635871167,412497043,,['base_to_pipe_x'],"(0.06144380291317926,)","(0.0,)",()
2021/11/02/17:39:27.416221,112636,1635871167,413810014,,['base_to_pipe_y'],"(0.04103520779617841,)","(0.0,)",()
2021/11/02/17:39:27.419992,112637,1635871167,417588949,,['base_to_pipe_x'],"(0.05903457681498913,)","(0.0,)",()
2021/11/02/17:39:27.420407,112638,1635871167,418744087,,['base_to_pipe_y'],"(0.04841591888963115,)","(0.0,)",()
2021/11/02/17:39:27.446349,112639,1635871167,445159912,,['base_to_pipe_x'],"(0.05598753358062981,)","(0.0,)",()
2021/11/02/17:39:27.448051,112640,1635871167,446655035,,['base_to_pipe_y'],"(0.05615987619512319,)","(0.0,)",()
2021/11/02/17:39:27.476104,112641,1635871167,474011898,,['base_to_pipe_x'],"(0.05344436475798922,)","(0.0,)",()
2021/11/02/17:39:27.478298,112642,1635871167,476035118,,['base_to_pipe_y'],"(0.06351013975581017,)","(0.0,)",()
2021/11/02/17:39:27.520718,112643,1635871167,518443107,,['base_to_pipe_x'],"(0.05058178736811589,)","(0.0,)",()
2021/11/02/17:39:27.522603,112644,1635871167,520191907,,['base_to_pipe_y'],"(0.07127606077482337,)","(0.0,)",()
2021/11/02/17:39:27.534472,112645,1635871167,533369064,,['base_to_pipe_x'],"(0.047397930835475895,)","(0.0,)",()
2021/11/02/17:39:27.535758,112646,1635871167,534826993,,['base_to_pipe_y'],"(0.07933955661000641,)","(0.0,)",()
2021/11/02/17:39:27.563723,112647,1635871167,562215089,,['base_to_pipe_x'],"(0.0440312236246126,)","(0.0,)",()
2021/11/02/17:39:27.565474,112648,1635871167,563536882,,['base_to_pipe_y'],"(0.08755827120569526,)","(0.0,)",()
2021/11/02/17:39:27.623292,112649,1635871167,622505903,,['base_to_pipe_x'],"(0.04040670348110184,)","(0.0,)",()
2021/11/02/17:39:27.623795,112650,1635871167,623254060,,['base_to_pipe_y'],"(0.09589698009570063,)","(0.0,)",()
2021/11/02/17:39:27.626980,112651,1635871167,626343965,,['base_to_pipe_x'],"(0.03662544871161813,)","(0.0,)",()
2021/11/02/17:39:27.627581,112652,1635871167,627090930,,['base_to_pipe_y'],"(0.10425129713807288,)","(0.0,)",()
2021/11/02/17:39:27.658772,112653,1635871167,656927108,,['base_to_pipe_x'],"(0.03270550661513048,)","(0.0,)",()
2021/11/02/17:39:27.659790,112654,1635871167,658049106,,['base_to_pipe_y'],"(0.11260932888602723,)","(0.0,)",()
2021/11/02/17:39:27.684916,112656,1635871167,682939052,,['base_to_pipe_y'],"(0.12088684012525609,)","(0.0,)",()
2021/11/02/17:39:27.727159,112657,1635871167,724932909,,['base_to_pipe_x'],"(0.024828741343575933,)","(0.0,)",()
2021/11/02/17:39:27.728702,112658,1635871167,726284027,,['base_to_pipe_y'],"(0.12907595277555106,)","(0.0,)",()
2021/11/02/17:39:27.742730,112659,1635871167,741002082,,['base_to_pipe_x'],"(0.020963846597474294,)","(0.0,)",()
2021/11/02/17:39:27.743970,112660,1635871167,741812944,,['base_to_pipe_y'],"(0.13720635029877024,)","(0.0,)",()
2021/11/02/17:39:27.775795,112661,1635871167,773926973,,['base_to_pipe_x'],"(0.017294345886082054,)","(0.0,)",()
2021/11/02/17:39:27.776675,112662,1635871167,775388956,,['base_to_pipe_y'],"(0.14522290844577282,)","(0.0,)",()
2021/11/02/17:39:27.835142,112663,1635871167,831842899,,['base_to_pipe_x'],"(0.013860394178753382,)","(0.0,)",()
2021/11/02/17:39:27.840245,112664,1635871167,833462953,,['base_to_pipe_y'],"(0.15307205912583746,)","(0.0,)",()
2021/11/02/17:39:27.840294,112665,1635871167,837034940,,['base_to_pipe_x'],"(0.010776746841526246,)","(0.0,)",()
2021/11/02/17:39:27.841687,112666,1635871167,838579893,,['base_to_pipe_y'],"(0.16070738347332497,)","(0.0,)",()
2021/11/02/17:39:27.862789,112667,1635871167,860986948,,['base_to_pipe_x'],"(0.008070216951343686,)","(0.0,)",()
2021/11/02/17:39:27.866207,112668,1635871167,863524913,,['base_to_pipe_y'],"(0.16806579942306754,)","(0.0,)",()
2021/11/02/17:39:27.896830,112670,1635871167,894994974,,['base_to_pipe_y'],"(0.17501852310917804,)","(0.0,)",()
2021/11/02/17:39:27.937977,112671,1635871167,936153888,,['base_to_pipe_x'],"(0.004027216932625614,)","(0.0,)",()
2021/11/02/17:39:27.940286,112672,1635871167,938275098,,['base_to_pipe_y'],"(0.1815527597010458,)","(0.0,)",()
2021/11/02/17:39:27.952893,112673,1635871167,950877904,,['base_to_pipe_x'],"(0.0027217120643220813,)","(0.0,)",()
2021/11/02/17:39:27.956026,112674,1635871167,952364921,,['base_to_pipe_y'],"(0.18752879639299766,)","(0.0,)",()
2021/11/02/17:39:27.981364,112675,1635871167,979140043,,['base_to_pipe_x'],"(0.0018262900935757853,)","(0.0,)",()
2021/11/02/17:39:27.982391,112676,1635871167,980714082,,['base_to_pipe_y'],"(0.19287972601470044,)","(0.0,)",()
2021/11/02/17:39:28.044133,112677,1635871168,42218923,,['base_to_pipe_x'],"(0.001265059747751855,)","(0.0,)",()
2021/11/02/17:39:28.045853,112678,1635871168,43256044,,['base_to_pipe_y'],"(0.1975400163840896,)","(0.0,)",()
2021/11/02/17:39:28.047736,112679,1635871168,46531915,,['base_to_pipe_x'],"(0.000918959730159608,)","(0.0,)",()
2021/11/02/17:39:28.049224,112680,1635871168,47959089,,['base_to_pipe_y'],"(0.2014764293667563,)","(0.0,)",()
2021/11/02/17:39:28.071371,112681,1635871168,69878101,,['base_to_pipe_x'],"(0.0007024230299878347,)","(0.0,)",()
2021/11/02/17:39:28.076974,112682,1635871168,71825981,,['base_to_pipe_y'],"(0.20459700063499867,)","(0.0,)",()
2021/11/02/17:39:28.099861,112683,1635871168,98504066,,['base_to_pipe_x'],"(0.0005967307877792682,)","(0.0,)",()
2021/11/02/17:39:28.101890,112684,1635871168,100112915,,['base_to_pipe_y'],"(0.20689386804738777,)","(0.0,)",()
2021/11/02/17:39:28.145631,112685,1635871168,144845962,,['base_to_pipe_x'],"(0.0004156857974946239,)","(0.0,)",()
2021/11/02/17:39:28.146461,112686,1635871168,145762920,,['base_to_pipe_y'],"(0.2083991699834533,)","(0.0,)",()
2021/11/02/17:39:28.157859,112687,1635871168,157468080,,['base_to_pipe_x'],"(0.00014344559026486806,)","(0.0,)",()
2021/11/02/17:39:28.158520,112688,1635871168,158020019,,['base_to_pipe_y'],"(0.2090812110538901,)","(0.0,)",()
2021/11/02/17:39:28.189785,112689,1635871168,187103033,,['base_to_pipe_x'],"(-0.00021038684285097734,)","(0.0,)",()
2021/11/02/17:39:28.189805,112690,1635871168,187865018,,['base_to_pipe_y'],"(0.20891053988646738,)","(0.0,)",()
2021/11/02/17:39:28.253787,112692,1635871168,252722978,,['base_to_pipe_y'],"(0.20791319996175894,)","(0.0,)",()
2021/11/02/17:39:28.256826,112693,1635871168,255039930,,['base_to_pipe_x'],"(-0.0011314911765551805,)","(0.0,)",()
2021/11/02/17:39:28.258293,112694,1635871168,257113933,,['base_to_pipe_y'],"(0.20604529499250046,)","(0.0,)",()
2021/11/02/17:39:28.279113,112695,1635871168,277832984,,['base_to_pipe_x'],"(-0.001545420747256494,)","(0.0,)",()
2021/11/02/17:39:28.281016,112696,1635871168,280036926,,['base_to_pipe_y'],"(0.20335854997537503,)","(0.0,)",()
2021/11/02/17:39:28.312142,112698,1635871168,309293031,,['base_to_pipe_y'],"(0.19383379304835935,)","(0.0,)",()
2021/11/02/17:39:28.352861,112699,1635871168,351497888,,['base_to_pipe_x'],"(-0.001856906664621816,)","(0.0,)",()
2021/11/02/17:39:28.354862,112700,1635871168,353513002,,['base_to_pipe_y'],"(0.1836766452075373,)","(0.0,)",()
2021/11/02/17:39:28.373261,112702,1635871168,367721080,,['base_to_pipe_y'],"(0.17284752199282694,)","(0.0,)",()
2021/11/02/17:39:28.398512,112703,1635871168,396311998,,['base_to_pipe_x'],"(-0.0012803180506469531,)","(0.0,)",()
2021/11/02/17:39:28.400658,112704,1635871168,397964000,,['base_to_pipe_y'],"(0.16151925482868468,)","(0.0,)",()
2021/11/02/17:39:28.458879,112705,1635871168,457911014,,['base_to_pipe_x'],"(-0.000760168961700863,)","(0.0,)",()
2021/11/02/17:39:28.460127,112706,1635871168,459230899,,['base_to_pipe_y'],"(0.14966307017238029,)","(0.0,)",()
2021/11/02/17:39:28.464219,112707,1635871168,461935043,,['base_to_pipe_x'],"(-9.687814573442925e-05,)","(0.0,)",()
2021/11/02/17:39:28.464282,112708,1635871168,463242053,,['base_to_pipe_y'],"(0.13752059117071322,)","(0.0,)",()
2021/11/02/17:39:28.488632,112709,1635871168,486211061,,['base_to_pipe_x'],"(0.0007097051217699054,)","(0.0,)",()
2021/11/02/17:39:28.493248,112710,1635871168,490645885,,['base_to_pipe_y'],"(0.1252736005971946,)","(0.0,)",()
2021/11/02/17:39:28.517607,112711,1635871168,516351938,,['base_to_pipe_x'],"(0.0014845072675383007,)","(0.0,)",()
2021/11/02/17:39:28.519083,112712,1635871168,517924070,,['base_to_pipe_y'],"(0.11538276079696588,)","(0.0,)",()
2021/11/02/17:39:28.562497,112713,1635871168,561115026,,['base_to_pipe_x'],"(0.0023765478869951138,)","(0.0,)",()
2021/11/02/17:39:28.566373,112714,1635871168,563317060,,['base_to_pipe_y'],"(0.10649160417785439,)","(0.0,)",()
2021/11/02/17:39:28.577944,112716,1635871168,576792955,,['base_to_pipe_y'],"(0.09753380235490748,)","(0.0,)",()
2021/11/02/17:39:28.612084,112717,1635871168,610960006,,['base_to_pipe_x'],"(0.005271864149943767,)","(0.0,)",()
2021/11/02/17:39:28.613802,112718,1635871168,612389087,,['base_to_pipe_y'],"(0.08859366974840974,)","(0.0,)",()
2021/11/02/17:39:28.675873,112719,1635871168,668868064,,['base_to_pipe_x'],"(0.007330609967776152,)","(0.0,)",()
2021/11/02/17:39:28.675934,112720,1635871168,670767068,,['base_to_pipe_y'],"(0.07987530317822769,)","(0.0,)",()
2021/11/02/17:39:28.676118,112721,1635871168,673755884,,['base_to_pipe_x'],"(0.009752712344785704,)","(0.0,)",()
2021/11/02/17:39:28.677497,112722,1635871168,676070928,,['base_to_pipe_y'],"(0.07144563334538762,)","(0.0,)",()
2021/11/02/17:39:28.699255,112724,1635871168,696347951,,['base_to_pipe_y'],"(0.06337761049659084,)","(0.0,)",()
2021/11/02/17:39:28.727957,112725,1635871168,724709033,,['base_to_pipe_x'],"(0.015464975419303724,)","(0.0,)",()
2021/11/02/17:39:28.730786,112726,1635871168,727163076,,['base_to_pipe_y'],"(0.055794313677717575,)","(0.0,)",()
2021/11/02/17:39:28.779672,112727,1635871168,776010990,,['base_to_pipe_x'],"(0.01857244717039769,)","(0.0,)",()
2021/11/02/17:39:28.779801,112728,1635871168,777179002,,['base_to_pipe_y'],"(0.048631165724886134,)","(0.0,)",()
2021/11/02/17:39:28.788385,112729,1635871168,785723924,,['base_to_pipe_x'],"(0.021759955734061982,)","(0.0,)",()
2021/11/02/17:39:28.791885,112730,1635871168,788283109,,['base_to_pipe_y'],"(0.04196639626008745,)","(0.0,)",()
2021/11/02/17:39:28.817845,112731,1635871168,814040899,,['base_to_pipe_x'],"(0.02498206799472026,)","(0.0,)",()
2021/11/02/17:39:28.818126,112732,1635871168,816245079,,['base_to_pipe_y'],"(0.03581730135851769,)","(0.0,)",()
2021/11/02/17:39:28.876972,112733,1635871168,874325990,,['base_to_pipe_x'],"(0.02820991763435484,)","(0.0,)",()
2021/11/02/17:39:28.881300,112734,1635871168,875511884,,['base_to_pipe_y'],"(0.030224609866600496,)","(0.0,)",()
2021/11/02/17:39:28.881845,112735,1635871168,878254890,,['base_to_pipe_x'],"(0.03138441961179524,)","(0.0,)",()
2021/11/02/17:39:28.882077,112736,1635871168,879940032,,['base_to_pipe_y'],"(0.025144311952592317,)","(0.0,)",()
2021/11/02/17:39:28.907120,112737,1635871168,904556989,,['base_to_pipe_x'],"(0.03447309284838982,)","(0.0,)",()
2021/11/02/17:39:28.907657,112738,1635871168,906189918,,['base_to_pipe_y'],"(0.02061965518065159,)","(0.0,)",()
2021/11/02/17:39:28.934774,112739,1635871168,933197021,,['base_to_pipe_x'],"(0.03743004135920322,)","(0.0,)",()
2021/11/02/17:39:28.936784,112740,1635871168,935165882,,['base_to_pipe_y'],"(0.01665871592551106,)","(0.0,)",()
2021/11/02/17:39:28.983197,112741,1635871168,981360912,,['base_to_pipe_x'],"(0.04022141365079103,)","(0.0,)",()
2021/11/02/17:39:28.986753,112742,1635871168,983587026,,['base_to_pipe_y'],"(0.01325612334941617,)","(0.0,)",()
2021/11/02/17:39:28.994202,112743,1635871168,992337942,,['base_to_pipe_x'],"(0.0428889767465413,)","(0.0,)",()
2021/11/02/17:39:28.995576,112744,1635871168,994636058,,['base_to_pipe_y'],"(0.010447806182465366,)","(0.0,)",()
2021/11/02/17:39:29.023797,112745,1635871169,21863937,,['base_to_pipe_x'],"(0.04533718871222134,)","(0.0,)",()
2021/11/02/17:39:29.025852,112746,1635871169,24034023,,['base_to_pipe_y'],"(0.008693821872913994,)","(0.0,)",()
2021/11/02/17:39:29.090388,112747,1635871169,88676929,,['base_to_pipe_x'],"(0.04747137311677645,)","(0.0,)",()
2021/11/02/17:39:29.092548,112748,1635871169,90563058,,['base_to_pipe_y'],"(0.008488427167318395,)","(0.0,)",()
2021/11/02/17:39:29.094889,112749,1635871169,92778921,,['base_to_pipe_x'],"(0.049351082952494296,)","(0.0,)",()
2021/11/02/17:39:29.095466,112750,1635871169,94104051,,['base_to_pipe_y'],"(0.00894381901167648,)","(0.0,)",()
2021/11/02/17:39:29.113080,112751,1635871169,110452890,,['base_to_pipe_x'],"(0.051024464307976886,)","(0.0,)",()
2021/11/02/17:39:29.114766,112752,1635871169,111738920,,['base_to_pipe_y'],"(0.01016159021165385,)","(0.0,)",()
2021/11/02/17:39:29.141792,112753,1635871169,140886068,,['base_to_pipe_x'],"(0.052428330090859385,)","(0.0,)",()
2021/11/02/17:39:29.143645,112754,1635871169,142282009,,['base_to_pipe_y'],"(0.012083737288539231,)","(0.0,)",()
2021/11/02/17:39:29.189030,112755,1635871169,187076091,,['base_to_pipe_x'],"(0.053590441075013845,)","(0.0,)",()
2021/11/02/17:39:29.189895,112756,1635871169,188725948,,['base_to_pipe_y'],"(0.014733830712216704,)","(0.0,)",()
2021/11/02/17:39:29.208143,112757,1635871169,205759048,,['base_to_pipe_x'],"(0.05448203082014416,)","(0.0,)",()
2021/11/02/17:39:29.212404,112758,1635871169,210319042,,['base_to_pipe_y'],"(0.018109879022008953,)","(0.0,)",()
2021/11/02/17:39:29.234387,112759,1635871169,231559038,,['base_to_pipe_x'],"(0.05504896112885996,)","(0.0,)",()
2021/11/02/17:39:29.237470,112760,1635871169,233124971,,['base_to_pipe_y'],"(0.022224784118496335,)","(0.0,)",()
2021/11/02/17:39:29.294729,112761,1635871169,292964935,,['base_to_pipe_x'],"(0.05518699094540132,)","(0.0,)",()
2021/11/02/17:39:29.296637,112762,1635871169,294528961,,['base_to_pipe_y'],"(0.02706560682072089,)","(0.0,)",()
2021/11/02/17:39:29.299793,112763,1635871169,297544956,,['base_to_pipe_x'],"(0.05481499025170598,)","(0.0,)",()
2021/11/02/17:39:29.302375,112764,1635871169,299186944,,['base_to_pipe_y'],"(0.03257903260149591,)","(0.0,)",()
2021/11/02/17:39:29.321594,112765,1635871169,320254087,,['base_to_pipe_x'],"(0.05389378860914816,)","(0.0,)",()
2021/11/02/17:39:29.323997,112766,1635871169,322215080,,['base_to_pipe_y'],"(0.03867797062640517,)","(0.0,)",()
2021/11/02/17:39:29.350056,112767,1635871169,349217891,,['base_to_pipe_x'],"(0.05240566873605374,)","(0.0,)",()
2021/11/02/17:39:29.350577,112768,1635871169,350007057,,['base_to_pipe_y'],"(0.04523085294147255,)","(0.0,)",()
2021/11/02/17:39:29.398815,112769,1635871169,397545099,,['base_to_pipe_x'],"(0.05037657715403922,)","(0.0,)",()
2021/11/02/17:39:29.399313,112770,1635871169,398372888,,['base_to_pipe_y'],"(0.052089392135945475,)","(0.0,)",()
2021/11/02/17:39:29.409436,112771,1635871169,408284902,,['base_to_pipe_x'],"(0.0477855345695139,)","(0.0,)",()
2021/11/02/17:39:29.409741,112772,1635871169,408878087,,['base_to_pipe_y'],"(0.0589418522898412,)","(0.0,)",()
2021/11/02/17:39:29.440058,112773,1635871169,439300060,,['base_to_pipe_x'],"(0.04505786690132919,)","(0.0,)",()
2021/11/02/17:39:29.441048,112774,1635871169,440200090,,['base_to_pipe_y'],"(0.06544180827291271,)","(0.0,)",()
2021/11/02/17:39:29.504925,112775,1635871169,503885030,,['base_to_pipe_x'],"(0.042421213994015085,)","(0.0,)",()
2021/11/02/17:39:29.506339,112776,1635871169,505255937,,['base_to_pipe_y'],"(0.07177416047386367,)","(0.0,)",()
2021/11/02/17:39:29.510716,112778,1635871169,509304046,,['base_to_pipe_y'],"(0.07802722328807994,)","(0.0,)",()
2021/11/02/17:39:29.529634,112779,1635871169,528306961,,['base_to_pipe_x'],"(0.036821243288979774,)","(0.0,)",()
